Codebase,Feature,Cluster,CLIP,CRIP,CROP,CWOP,CIP,CDDIP,COP,CPIF,CIOF,SCCP,FCCP,Orchestrator
AcmeDistributor-maven,CommentCustomerController.create,2,0.500000,0.500000,0.500000,0.500000,0.285714,0.500000,0.222222,1.200000,0.782609,0.322581,0.166667,1
AcmeDistributor-maven,CommentCustomerController.save,0,0.000000,1.000000,1.000000,0.000000,0.400000,0.000000,0.625000,1.500000,1.666667,0.000000,0.300000,1
AcmeDistributor-maven,CommentCustomerController.save,1,0.500000,0.500000,0.500000,0.500000,0.400000,0.000000,0.250000,1.500000,0.666667,1.000000,0.450000,0
AcmeDistributor-maven,CommentCustomerController.save,2,0.000000,1.000000,1.000000,0.000000,0.200000,0.000000,0.125000,0.000000,0.666667,0.000000,0.200000,0
AcmeDistributor-maven,CommentCustomerController.saveCreate,0,0.000000,1.000000,1.000000,0.000000,0.400000,0.000000,0.625000,1.500000,1.666667,0.000000,0.285714,0
AcmeDistributor-maven,CommentCustomerController.saveCreate,1,0.500000,0.500000,0.500000,0.500000,0.400000,0.000000,0.250000,1.500000,0.666667,1.000000,0.476190,1
AcmeDistributor-maven,CommentCustomerController.saveCreate,2,0.000000,1.000000,1.000000,0.000000,0.200000,0.000000,0.125000,0.000000,0.666667,0.000000,0.190476,0
AcmeDistributor-maven,ShoppingCartCustomerController.edit,1,0.333333,0.666667,0.666667,0.333333,0.300000,0.000000,0.272727,1.657895,0.900000,1.000000,0.514286,0
AcmeDistributor-maven,ShoppingCartCustomerController.edit,0,0.000000,1.000000,1.000000,0.000000,0.400000,0.000000,0.363636,0.631579,0.900000,0.000000,0.057143,1
AcmeDistributor-maven,ShoppingCartCustomerController.edit,2,0.000000,1.000000,1.000000,0.000000,0.300000,0.000000,0.363636,0.710526,1.200000,0.000000,0.400000,0
AcmeDistributor-maven,CommentCustomerController.delete,2,0.000000,1.000000,1.000000,0.000000,0.200000,0.000000,0.125000,0.000000,0.666667,0.000000,0.187500,0
AcmeDistributor-maven,CommentCustomerController.delete,0,0.000000,1.000000,1.000000,0.000000,0.400000,0.000000,0.625000,1.500000,1.666667,0.000000,0.187500,0
AcmeDistributor-maven,CommentCustomerController.delete,1,0.500000,0.500000,0.500000,0.500000,0.400000,0.000000,0.250000,1.500000,0.666667,1.000000,0.562500,1
AcmeDistributor-maven,CustomerController.save,0,1.000000,0.000000,0.300000,0.700000,0.444444,0.750000,0.555556,1.875000,1.428571,0.578512,0.181818,1
AcmeDistributor-maven,CustomerController.save,2,1.000000,0.000000,0.142857,0.857143,0.444444,1.000000,0.388889,1.125000,1.000000,0.384298,0.181818,0
AcmeDistributor-maven,CustomerController.save,1,1.000000,0.000000,0.000000,1.000000,0.111111,1.000000,0.055556,0.000000,0.571429,0.037190,0.000000,0
AcmeDistributor-maven,ShoppingLineCustomerController.create,0,0.000000,1.000000,1.000000,0.000000,0.388889,0.142857,0.310345,1.107011,0.794897,0.000000,0.031250,0
AcmeDistributor-maven,ShoppingLineCustomerController.create,2,0.200000,0.800000,0.857143,0.142857,0.277778,0.200000,0.241379,0.830258,0.865554,0.134615,0.171875,1
AcmeDistributor-maven,ShoppingLineCustomerController.create,1,0.333333,0.666667,0.769231,0.230769,0.333333,0.166667,0.448276,1.062731,1.339549,0.865385,0.765625,0
AcmeDistributor-maven,ShoppingLineCustomerController.save,0,0.000000,1.000000,1.000000,0.000000,0.451613,0.071429,0.347826,0.638109,0.750000,0.000000,0.025105,0
AcmeDistributor-maven,ShoppingLineCustomerController.save,2,0.000000,1.000000,1.000000,0.000000,0.225806,0.000000,0.217391,1.382570,0.937500,0.000000,0.125523,1
AcmeDistributor-maven,ShoppingLineCustomerController.save,1,0.100000,0.900000,0.950000,0.050000,0.322581,0.000000,0.434783,0.979320,1.312500,1.000000,0.845188,0
AcmeDistributor-maven,ShoppingLineCustomerController.add,0,0.000000,1.000000,1.000000,0.000000,0.435897,0.117647,0.344828,0.686365,0.771208,0.000000,0.027211,1
AcmeDistributor-maven,ShoppingLineCustomerController.add,2,0.000000,1.000000,1.000000,0.000000,0.256410,0.000000,0.241379,1.220205,0.917738,0.000000,0.170068,0
AcmeDistributor-maven,ShoppingLineCustomerController.add,1,0.166667,0.833333,0.916667,0.083333,0.307692,0.000000,0.413793,1.093430,1.311054,1.000000,0.795918,0
AcmeDistributor-maven,InvoiceCustomerController.save,2,0.375000,0.625000,0.720000,0.280000,0.372093,0.125000,0.390625,0.914131,1.046298,0.377483,0.156522,0
AcmeDistributor-maven,InvoiceCustomerController.save,1,0.384615,0.615385,0.708333,0.291667,0.302326,0.461538,0.375000,1.274510,1.236241,0.622517,0.765217,0
AcmeDistributor-maven,InvoiceCustomerController.save,0,0.000000,1.000000,1.000000,0.000000,0.325581,0.214286,0.234375,0.811359,0.717461,0.000000,0.017391,1
AcmeShop-maven,ReviewUserController.save,5,0.000000,1.000000,1.000000,0.000000,0.125000,0.000000,0.083333,0.000000,0.750000,0.000000,0.000000,0
AcmeShop-maven,ReviewUserController.save,0,0.250000,0.750000,0.875000,0.125000,0.500000,0.250000,0.666667,1.411765,1.500000,0.955556,0.857143,0
AcmeShop-maven,ReviewUserController.save,9,0.333333,0.666667,0.666667,0.333333,0.375000,0.333333,0.250000,1.588235,0.750000,0.044444,0.095238,1
AcmeShop-maven,QuestionUserController.save,0,0.400000,0.600000,0.777778,0.222222,0.500000,0.200000,0.642857,1.451613,1.421053,0.880597,0.647059,1
AcmeShop-maven,QuestionUserController.save,1,0.250000,0.750000,0.750000,0.250000,0.400000,0.500000,0.285714,1.548387,0.789474,0.119403,0.264706,0
AcmeShop-maven,QuestionUserController.save,5,0.000000,1.000000,1.000000,0.000000,0.100000,0.000000,0.071429,0.000000,0.789474,0.000000,0.000000,0
AcmeShop-maven,AnswerBusinessController.save,5,0.000000,1.000000,1.000000,0.000000,0.125000,0.000000,0.066667,0.000000,0.610169,0.000000,0.000000,1
AcmeShop-maven,AnswerBusinessController.save,0,0.250000,0.750000,0.888889,0.111111,0.500000,0.250000,0.600000,1.411765,1.372881,0.925000,0.720000,0
AcmeShop-maven,AnswerBusinessController.save,1,0.333333,0.666667,0.800000,0.200000,0.375000,0.333333,0.333333,1.588235,1.016949,0.075000,0.240000,0
AcmeShop-maven,ReviewUserController.create,9,1.000000,0.000000,0.000000,1.000000,0.166667,0.500000,0.125000,0.592593,0.833333,0.063492,0.000000,1
AcmeShop-maven,ReviewUserController.create,0,0.400000,0.600000,0.777778,0.222222,0.416667,0.400000,0.562500,1.037037,1.500000,0.936508,0.642857,0
AcmeShop-maven,ReviewUserController.create,6,0.000000,1.000000,1.000000,0.000000,0.250000,0.000000,0.187500,0.592593,0.833333,0.000000,0.214286,0
AcmeShop-maven,ReviewUserController.create,10,0.000000,1.000000,1.000000,0.000000,0.166667,0.000000,0.125000,1.777778,0.833333,0.000000,0.102041,0
AcmeShop-maven,ReportController.save,8,0.166667,0.833333,0.833333,0.166667,0.222222,0.166667,0.176471,0.758893,0.881356,0.063158,0.069444,0
AcmeShop-maven,ReportController.save,0,0.076923,0.923077,0.950000,0.050000,0.481481,0.076923,0.588235,0.205534,1.355932,0.936842,0.782407,0
AcmeShop-maven,ReportController.save,5,0.000000,1.000000,1.000000,0.000000,0.074074,0.000000,0.058824,2.845850,0.881356,0.000000,0.000000,1
AcmeShop-maven,ReportController.save,10,0.000000,1.000000,1.000000,0.000000,0.222222,0.000000,0.176471,0.189723,0.881356,0.000000,0.138889,0
AcmeShop-maven,AuctionAdvertisementController.save,0,0.375000,0.625000,0.866667,0.133333,0.470588,0.375000,0.769231,0.789474,1.956522,0.773585,0.958580,0
AcmeShop-maven,AuctionAdvertisementController.save,5,0.000000,1.000000,1.000000,0.000000,0.352941,0.333333,0.153846,0.982456,0.521739,0.000000,0.000000,1
AcmeShop-maven,AuctionAdvertisementController.save,2,1.000000,0.000000,0.000000,1.000000,0.176471,0.333333,0.076923,1.228070,0.521739,0.226415,0.000000,0
AcmeShop-maven,ActorController.register,0,1.000000,0.000000,0.318182,0.681818,0.526316,0.900000,0.687500,0.625000,1.705426,0.952295,0.456522,1
AcmeShop-maven,ActorController.register,1,1.000000,0.000000,0.000000,1.000000,0.052632,1.000000,0.031250,0.000000,0.775194,0.002700,0.000000,0
AcmeShop-maven,ActorController.register,3,1.000000,0.000000,0.000000,1.000000,0.157895,1.000000,0.093750,3.750000,0.775194,0.011701,0.000000,0
AcmeShop-maven,ActorController.register,7,1.000000,0.000000,0.000000,1.000000,0.210526,1.000000,0.156250,0.625000,0.968992,0.027903,0.000000,0
AcmeShop-maven,ActorController.register,8,1.000000,0.000000,0.000000,1.000000,0.052632,1.000000,0.031250,0.000000,0.775194,0.005401,0.000000,0
AcmeShop-maven,PaymentUserController.executeBid,10,1.000000,0.000000,0.000000,1.000000,0.170732,0.714286,0.109375,1.379409,0.683761,0.280660,0.000000,1
AcmeShop-maven,PaymentUserController.executeBid,6,1.000000,0.000000,0.000000,1.000000,0.243902,0.800000,0.171875,0.399829,0.752137,0.158019,0.000000,0
AcmeShop-maven,PaymentUserController.executeBid,2,0.125000,0.875000,0.928571,0.071429,0.195122,0.250000,0.218750,1.645009,1.196581,0.014151,0.124601,0
AcmeShop-maven,PaymentUserController.executeBid,0,0.375000,0.625000,0.812500,0.187500,0.390244,0.562500,0.500000,0.575753,1.367521,0.547170,0.795527,0
AcmeShop-maven,PaymentUserController.executeBuyNow,10,1.000000,0.000000,0.000000,1.000000,0.189189,0.714286,0.129630,1.159954,0.736196,0.268623,0.000000,0
AcmeShop-maven,PaymentUserController.executeBuyNow,2,0.200000,0.800000,0.857143,0.142857,0.135135,0.400000,0.129630,2.029919,1.030675,0.013544,0.068441,0
AcmeShop-maven,PaymentUserController.executeBuyNow,6,1.000000,0.000000,0.000000,1.000000,0.270270,0.800000,0.203704,0.354430,0.809816,0.144470,0.000000,1
AcmeShop-maven,PaymentUserController.executeBuyNow,0,0.466667,0.533333,0.758621,0.241379,0.405405,0.666667,0.537037,0.455696,1.423313,0.573363,0.832700,0
AcmeShop-maven,ActorMessageController.send,0,0.074074,0.925926,0.950000,0.050000,0.465517,0.259259,0.519481,0.111111,1.204986,0.751055,0.608000,0
AcmeShop-maven,ActorMessageController.send,7,0.344828,0.655172,0.714286,0.285714,0.500000,0.068966,0.454545,0.096296,0.981648,0.248945,0.360000,1
AcmeShop-maven,ActorMessageController.send,5,0.000000,1.000000,1.000000,0.000000,0.034483,1.000000,0.025974,2.792593,0.813366,0.000000,0.000000,0
AcmeShop-maven,ValorationController.create,0,0.121212,0.878788,0.909091,0.090909,0.507692,0.090909,0.632184,0.323383,1.428571,0.966942,0.792844,0
AcmeShop-maven,ValorationController.create,3,0.214286,0.785714,0.785714,0.214286,0.215385,0.142857,0.160920,1.218906,0.857143,0.033058,0.041431,0
AcmeShop-maven,ValorationController.create,10,0.000000,1.000000,1.000000,0.000000,0.246154,0.125000,0.183908,0.840796,0.857143,0.000000,0.150659,0
AcmeShop-maven,ValorationController.create,5,0.000000,1.000000,1.000000,0.000000,0.030769,0.000000,0.022989,1.616915,0.857143,0.000000,0.000000,1
AcmeShop-maven,PaymentUserController.executePaypal,0,0.344828,0.655172,0.807018,0.192982,0.367089,0.448276,0.504425,0.963303,1.413223,0.516839,0.709854,0
AcmeShop-maven,PaymentUserController.executePaypal,6,0.655172,0.344828,0.314286,0.685714,0.367089,0.517241,0.309735,0.963303,0.867769,0.196891,0.129562,1
AcmeShop-maven,PaymentUserController.executePaypal,10,0.619048,0.380952,0.380952,0.619048,0.265823,0.619048,0.185841,1.073395,0.719008,0.286269,0.072993,0
AppPortal-maven,NewsController.updateNews,1,1.000000,0.000000,0.000000,1.000000,0.250000,0.000000,0.250000,0.000000,0.857143,0.205882,0.000000,1
AppPortal-maven,NewsController.updateNews,10,1.000000,0.000000,0.500000,0.500000,0.250000,0.000000,0.500000,0.000000,1.714286,0.794118,0.571429,0
AppPortal-maven,NewsController.updateNews,3,0.000000,1.000000,1.000000,0.000000,0.500000,0.500000,0.250000,3.000000,0.428571,0.000000,0.142857,0
AppPortal-maven,NewsController.createForm,3,0.000000,1.000000,1.000000,0.000000,0.500000,0.500000,0.333333,3.000000,0.600000,0.000000,0.125000,0
AppPortal-maven,NewsController.createForm,1,1.000000,0.000000,0.000000,1.000000,0.250000,0.000000,0.333333,0.000000,1.200000,1.000000,0.000000,1
AppPortal-maven,NewsController.createForm,10,0.000000,1.000000,1.000000,0.000000,0.250000,0.000000,0.333333,0.000000,1.200000,0.000000,0.625000,0
AppPortal-maven,CompanyController.info,3,0.000000,1.000000,1.000000,0.000000,0.333333,0.000000,0.300000,1.500000,0.937500,0.000000,0.333333,1
AppPortal-maven,CompanyController.info,9,0.000000,1.000000,1.000000,0.000000,0.111111,1.000000,0.100000,0.000000,0.937500,0.000000,0.000000,0
AppPortal-maven,CompanyController.info,5,0.200000,0.800000,0.833333,0.166667,0.555556,0.000000,0.600000,1.500000,1.125000,1.000000,0.600000,0
AppPortal-maven,OrderApiController.delProducts,2,0.600000,0.400000,0.666667,0.333333,0.555556,0.400000,0.750000,1.500000,1.636364,0.594937,0.725806,0
AppPortal-maven,OrderApiController.delProducts,3,0.000000,1.000000,1.000000,0.000000,0.111111,1.000000,0.062500,0.000000,0.681818,0.000000,0.096774,1
AppPortal-maven,OrderApiController.delProducts,4,0.666667,0.333333,0.333333,0.666667,0.333333,0.333333,0.187500,1.500000,0.681818,0.405063,0.080645,0
AppPortal-maven,NewsController.saveNews,3,0.000000,1.000000,1.000000,0.000000,0.500000,0.200000,0.437500,1.500000,0.815534,0.000000,0.217391,1
AppPortal-maven,NewsController.saveNews,1,1.000000,0.000000,0.000000,1.000000,0.100000,0.000000,0.125000,0.000000,1.165048,0.205882,0.000000,0
AppPortal-maven,NewsController.saveNews,10,0.250000,0.750000,0.714286,0.285714,0.400000,0.000000,0.437500,1.500000,1.019417,0.794118,0.608696,0
AppPortal-maven,CompanyApiController.getCompanys,3,0.000000,1.000000,1.000000,0.000000,0.428571,0.333333,0.200000,1.800000,0.529412,0.000000,0.000000,1
AppPortal-maven,CompanyApiController.getCompanys,10,0.000000,1.000000,1.000000,0.000000,0.142857,0.000000,0.066667,0.000000,0.529412,0.000000,0.062500,0
AppPortal-maven,CompanyApiController.getCompanys,5,0.666667,0.333333,0.636364,0.363636,0.428571,0.000000,0.733333,1.200000,1.941177,1.000000,0.687500,0
AppPortal-maven,OrderApiController.addOrder,4,0.222222,0.777778,0.777778,0.222222,0.450000,0.666667,0.375000,1.500000,0.882353,0.310680,0.388889,1
AppPortal-maven,OrderApiController.addOrder,3,0.000000,1.000000,1.000000,0.000000,0.050000,1.000000,0.041667,0.000000,0.882353,0.000000,0.066667,0
AppPortal-maven,OrderApiController.addOrder,2,0.700000,0.300000,0.500000,0.500000,0.500000,0.200000,0.583333,1.500000,1.235294,0.689320,0.444444,0
AppPortal-maven,OrderApiController.addOrderList,2,0.600000,0.400000,0.571429,0.428571,0.500000,0.200000,0.583333,1.500000,1.235294,0.648352,0.505050,0
AppPortal-maven,OrderApiController.addOrderList,4,0.222222,0.777778,0.777778,0.222222,0.450000,0.555556,0.375000,1.500000,0.882353,0.351648,0.353535,1
AppPortal-maven,OrderApiController.addOrderList,3,0.000000,1.000000,1.000000,0.000000,0.050000,1.000000,0.041667,0.000000,0.882353,0.000000,0.060606,0
AppPortal-maven,OrderApiController.delete,2,0.625000,0.375000,0.705882,0.294118,0.533333,0.250000,0.708333,1.000000,1.545455,0.648352,0.632653,0
AppPortal-maven,OrderApiController.delete,3,0.000000,1.000000,1.000000,0.000000,0.266667,0.750000,0.166667,1.000000,0.727273,0.000000,0.244898,1
AppPortal-maven,OrderApiController.delete,4,0.666667,0.333333,0.333333,0.666667,0.200000,0.333333,0.125000,1.000000,0.727273,0.351648,0.051020,0
AppCan-coopMan,UserController.findUserList,1,0.000000,1.000000,1.000000,0.000000,0.454545,0.000000,0.428571,1.500000,1.000000,0.000000,0.133333,0
AppCan-coopMan,UserController.findUserList,0,0.200000,0.800000,0.857143,0.142857,0.454545,0.000000,0.500000,1.500000,1.166667,1.000000,0.833333,1
AppCan-coopMan,UserController.findUserList,3,0.000000,1.000000,1.000000,0.000000,0.090909,0.000000,0.071429,0.000000,0.833333,0.000000,0.000000,0
cloudstreetmarket.com-maven,ChartIndexController.get,1,0.764706,0.235294,0.435897,0.564103,0.515152,0.647059,0.661017,0.293769,1.300000,0.953846,0.646018,0
cloudstreetmarket.com-maven,ChartIndexController.get,0,0.000000,1.000000,1.000000,0.000000,0.121212,0.500000,0.135593,2.252225,1.133333,0.000000,0.035398,1
cloudstreetmarket.com-maven,ChartIndexController.get,2,0.916667,0.083333,0.083333,0.916667,0.363636,0.916667,0.203390,0.454006,0.566667,0.046154,0.026549,0
cloudstreetmarket.com-maven,StockProductController.get,0,0.000000,1.000000,1.000000,0.000000,0.333333,0.800000,0.192308,1.000000,0.750000,0.000000,0.050000,1
cloudstreetmarket.com-maven,StockProductController.get,3,0.000000,1.000000,1.000000,0.000000,0.133333,0.500000,0.038462,1.000000,0.375000,0.000000,0.000000,0
cloudstreetmarket.com-maven,StockProductController.get,1,0.625000,0.375000,0.425000,0.575000,0.533333,0.000000,0.769231,1.000000,1.875000,1.000000,0.720000,0
cloudstreetmarket.com-maven,IndexController.get,1,0.764706,0.235294,0.450000,0.550000,0.515152,0.647059,0.666667,0.293769,1.318681,0.950413,0.678571,0
cloudstreetmarket.com-maven,IndexController.get,0,0.000000,1.000000,1.000000,0.000000,0.121212,0.500000,0.133333,2.252225,1.120879,0.000000,0.000000,1
cloudstreetmarket.com-maven,IndexController.get,2,0.916667,0.083333,0.083333,0.916667,0.363636,0.916667,0.200000,0.454006,0.560440,0.049587,0.026786,0
cloudstreetmarket.com-maven,IndexController.getSeveral,1,0.812500,0.187500,0.421053,0.578947,0.500000,0.625000,0.655172,0.293769,1.325581,0.947826,0.600000,0
cloudstreetmarket.com-maven,IndexController.getSeveral,0,0.000000,1.000000,1.000000,0.000000,0.125000,0.500000,0.137931,2.252225,1.116279,0.000000,0.040000,1
cloudstreetmarket.com-maven,IndexController.getSeveral,2,0.916667,0.083333,0.083333,0.916667,0.375000,0.916667,0.206897,0.454006,0.558140,0.052174,0.030000,0
Corpore-Fit-maven,RegisterAccountController.saveProvider,2,1.000000,0.000000,0.000000,1.000000,0.055556,1.000000,0.043478,0.000000,0.840467,0.019934,0.000000,0
Corpore-Fit-maven,RegisterAccountController.saveProvider,3,0.555556,0.444444,0.615385,0.384615,0.500000,0.222222,0.565217,1.500000,1.214008,0.858250,0.644444,0
Corpore-Fit-maven,RegisterAccountController.saveProvider,1,0.250000,0.750000,0.666667,0.333333,0.444444,0.500000,0.391304,1.500000,0.945525,0.121816,0.315556,1
Corpore-Fit-maven,ActorController.save,3,0.727273,0.272727,0.346154,0.653846,0.523810,0.363636,0.702703,1.333333,1.584650,0.874627,0.607407,1
Corpore-Fit-maven,ActorController.save,1,0.333333,0.666667,0.600000,0.400000,0.428571,0.666667,0.270270,1.666667,0.744921,0.119403,0.311111,0
Corpore-Fit-maven,ActorController.save,0,1.000000,0.000000,0.000000,1.000000,0.047619,1.000000,0.027027,0.000000,0.670429,0.005970,0.000000,0
Corpore-Fit-maven,RegisterAccountController.saveManager,3,0.555556,0.444444,0.615385,0.384615,0.500000,0.222222,0.565217,1.500000,1.214008,0.848850,0.633027,0
Corpore-Fit-maven,RegisterAccountController.saveManager,1,0.250000,0.750000,0.666667,0.333333,0.444444,0.500000,0.391304,1.500000,0.945525,0.120482,0.325688,1
Corpore-Fit-maven,RegisterAccountController.saveManager,0,1.000000,0.000000,0.000000,1.000000,0.055556,1.000000,0.043478,0.000000,0.840467,0.030668,0.000000,0
Corpore-Fit-maven,ActorProviderController.save,3,0.230769,0.769231,0.777778,0.222222,0.500000,0.153846,0.529412,0.153423,1.135755,0.827309,0.617647,0
Corpore-Fit-maven,ActorProviderController.save,2,0.500000,0.500000,0.500000,0.500000,0.076923,0.500000,0.058824,2.690794,0.820268,0.022758,0.012255,1
Corpore-Fit-maven,ActorProviderController.save,1,0.181818,0.818182,0.785714,0.214286,0.423077,0.272727,0.411765,0.155783,1.043977,0.149933,0.350490,0
Corpore-Fit-maven,ActorProviderController.delete,2,0.230769,0.769231,0.823529,0.176471,0.433333,0.076923,0.404762,0.276898,1.011331,0.850000,0.198428,0
Corpore-Fit-maven,ActorProviderController.delete,3,0.071429,0.928571,0.954545,0.045455,0.466667,0.142857,0.523810,0.294921,1.215297,0.150000,0.711198,0
Corpore-Fit-maven,ActorProviderController.delete,1,0.000000,1.000000,1.000000,0.000000,0.100000,0.333333,0.071429,2.428181,0.773371,0.000000,0.082515,1
Corpore-Fit-maven,ProviderAdministratorController.delete,2,0.230769,0.769231,0.823529,0.176471,0.481481,0.076923,0.459459,1.440000,1.040816,0.850000,0.232719,1
Corpore-Fit-maven,ProviderAdministratorController.delete,3,0.076923,0.923077,0.947368,0.052632,0.481481,0.230769,0.513514,1.560000,1.163265,0.150000,0.728111,0
Corpore-Fit-maven,ProviderAdministratorController.delete,1,0.000000,1.000000,1.000000,0.000000,0.037037,0.000000,0.027027,0.000000,0.795918,0.000000,0.029954,0
Corpore-Fit-maven,ActorManagerController.delete,0,0.266667,0.733333,0.806452,0.193548,0.468750,0.000000,0.596154,1.108696,1.430769,1.000000,0.377600,0
